"run_id","timestamp","dataset","algorithm_profile","version","mode","threads","repeat","run","warmup","top_k","max_neighbors","popular_fallback","schedule","cooccur_schedule","cooccur_chunk","recommend_schedule","recommend_chunk","orders","prior_rows","train_rows","products","users","hardware_threads","omp_max_threads","unique_pairs","pair_events","graph_edge_entries","max_degree","active_users","candidate_shortage_users","empty_candidate_users","total_candidates","max_candidates","load_ms","cooccur_compute_ms","merge_ms","normalization_ms","adjacency_ms","truncate_ms","recommend_ms","evaluate_ms","algorithm_ms","end_to_end_ms","hit_rate","precision","recall","f1","ndcg","mrr","micro_precision","micro_recall","cooccur_checksum","recommendation_checksum","status"
"20260718-004045453-medium-fast-normalization-top50","2026-07-18T00:40:48.0670173+08:00","medium","fast-normalization-top50","serial","serial","1","1","1","0","10","50","0","none","none","64","none","16","81832","761750","33782","29330","5001","16","16","2612645","5535466","1052186","50","5000","0","1","4794337","4955","603","394","0","138","823","668","463","16","1680","2299","0.84125","0.257125","0.308845818812","0.242896174137","0.376832667254","0.601144965278","0.257125","0.243561660056","14472467716660838659","10638739464929963357","ok"
"20260718-004045453-medium-fast-normalization-top50","2026-07-18T00:40:50.0687846+08:00","medium","fast-normalization-top50","openmp","openmp","8","1","1","0","10","50","0","dynamic","dynamic","64","dynamic","16","81832","761750","33782","29330","5001","16","8","2612645","5535466","1052186","50","5000","0","1","4794337","4955","635","99","200","120","875","693","91","0","1265","1900","0.84125","0.257125","0.308845818812","0.242896174137","0.376832667254","0.601144965278","0.257125","0.243561660056","14472467716660838659","10638739464929963357","ok"
