run_id,timestamp,dataset,algorithm_profile,version,mode,threads,repeat,run,warmup,top_k,max_neighbors,merge_buckets,popular_fallback,schedule,cooccur_schedule,cooccur_chunk,merge_strategy,recommend_schedule,recommend_chunk,proc_bind,places,runner_elapsed_ms,orders,prior_rows,train_rows,products,users,hardware_threads,omp_max_threads,unique_pairs,pair_events,graph_edge_entries,max_degree,active_users,candidate_shortage_users,empty_candidate_users,total_candidates,max_candidates,load_ms,cooccur_compute_ms,merge_ms,normalization_ms,adjacency_ms,truncate_ms,recommend_ms,evaluate_ms,algorithm_ms,end_to_end_ms,hit_rate,precision,recall,f1,ndcg,mrr,micro_precision,micro_recall,cooccur_checksum,recommendation_checksum,status
20260718-213451847-large-fast-normalization-top50-mb128,2026-07-18T21:38:27.601870+08:00,large,fast-normalization-top50,serial,serial,1,1,1,0,10,50,0,0,none,none,64,serial,none,16,spread,cores,52676.04404920712,3421083,32434489,1384617,49685,206210,48,48,40749010,238428378,2449985,50,206209,0,1,105073213,4831,15274.672,13248.156,0.0,1756.378,16701.426,14350.567,7049.438,50.292,36999.02,52327.817,0.83697764635,0.247121005419,0.296935200991,0.232622928552,0.365894573589,0.597135213939,0.247121005419,0.234176671238,13699575145743775109,6859278833209133928,ok
20260718-213451847-large-fast-normalization-top50-mb128,2026-07-18T21:39:19.907852+08:00,large,fast-normalization-top50,serial,serial,1,2,2,0,10,50,0,0,none,none,64,serial,none,16,spread,cores,52305.83966616541,3421083,32434489,1384617,49685,206210,48,48,40749010,238428378,2449985,50,206209,0,1,105073213,4831,14421.816,12776.721,0.0,1712.459,17063.039,14773.028,7612.298,53.442,37452.058,51931.421,0.83697764635,0.247121005419,0.296935200991,0.232622928552,0.365894573589,0.597135213939,0.247121005419,0.234176671238,13699575145743775109,6859278833209133928,ok
20260718-213451847-large-fast-normalization-top50-mb128,2026-07-18T21:39:41.253926+08:00,large,fast-normalization-top50,openmp,openmp,32,1,1,0,10,50,128,0,dynamic,dynamic,64,bucket-parallel,dynamic,16,spread,cores,21345.873538870364,3421083,32434489,1384617,49685,206210,48,32,40749010,238428378,2449985,50,206209,0,1,105073213,4831,14819.405,2781.678,398.675,185.685,853.7,590.548,1215.546,57.06,5249.598,20311.741,0.83697764635,0.247121005419,0.296935200991,0.232622928552,0.365894573589,0.597135213939,0.247121005419,0.234176671238,13699575145743775109,6859278833209133928,ok
20260718-213451847-large-fast-normalization-top50-mb128,2026-07-18T21:40:03.053715+08:00,large,fast-normalization-top50,openmp,openmp,48,1,1,0,10,50,128,0,dynamic,dynamic,64,bucket-parallel,dynamic,16,spread,cores,21799.63576979935,3421083,32434489,1384617,49685,206210,48,48,40749010,238428378,2449985,50,206209,0,1,105073213,4831,14699.854,3504.44,466.575,223.03,1039.757,699.087,828.646,56.557,5839.418,20759.073,0.83697764635,0.247121005419,0.296935200991,0.232622928552,0.365894573589,0.597135213939,0.247121005419,0.234176671238,13699575145743775109,6859278833209133928,ok
20260718-213451847-large-fast-normalization-top50-mb128,2026-07-18T21:40:25.373320+08:00,large,fast-normalization-top50,openmp,openmp,16,1,1,0,10,50,128,0,dynamic,dynamic,64,bucket-parallel,dynamic,16,spread,cores,22319.454508833587,3421083,32434489,1384617,49685,206210,48,16,40749010,238428378,2449985,50,206209,0,1,105073213,4831,14845.586,3125.551,492.278,179.144,1203.993,946.935,1506.225,52.782,6328.047,21416.639,0.83697764635,0.247121005419,0.296935200991,0.232622928552,0.365894573589,0.597135213939,0.247121005419,0.234176671238,13699575145743775109,6859278833209133928,ok
20260718-213451847-large-fast-normalization-top50-mb128,2026-07-18T21:40:49.649625+08:00,large,fast-normalization-top50,openmp,openmp,8,1,1,0,10,50,128,0,dynamic,dynamic,64,bucket-parallel,dynamic,16,spread,cores,24276.155869010836,3421083,32434489,1384617,49685,206210,48,8,40749010,238428378,2449985,50,206209,0,1,105073213,4831,13928.302,3874.917,544.599,249.96,2229.064,1879.153,2724.969,55.443,9373.549,23487.235,0.83697764635,0.247121005419,0.296935200991,0.232622928552,0.365894573589,0.597135213939,0.247121005419,0.234176671238,13699575145743775109,6859278833209133928,ok
20260718-213451847-large-fast-normalization-top50-mb128,2026-07-18T21:41:11.464973+08:00,large,fast-normalization-top50,openmp,openmp,24,1,1,0,10,50,128,0,dynamic,dynamic,64,bucket-parallel,dynamic,16,spread,cores,21815.202747937292,3421083,32434489,1384617,49685,206210,48,24,40749010,238428378,2449985,50,206209,0,1,105073213,4831,14582.217,3581.055,390.204,174.126,891.622,638.007,1063.127,54.412,5926.009,20766.678,0.83697764635,0.247121005419,0.296935200991,0.232622928552,0.365894573589,0.597135213939,0.247121005419,0.234176671238,13699575145743775109,6859278833209133928,ok
20260718-213451847-large-fast-normalization-top50-mb128,2026-07-18T21:41:32.363823+08:00,large,fast-normalization-top50,openmp,openmp,32,2,2,0,10,50,128,0,dynamic,dynamic,64,bucket-parallel,dynamic,16,spread,cores,20898.69119413197,3421083,32434489,1384617,49685,206210,48,32,40749010,238428378,2449985,50,206209,0,1,105073213,4831,14429.663,3002.853,369.52,165.513,791.052,556.821,1145.208,55.601,5308.633,19987.578,0.83697764635,0.247121005419,0.296935200991,0.232622928552,0.365894573589,0.597135213939,0.247121005419,0.234176671238,13699575145743775109,6859278833209133928,ok
20260718-213451847-large-fast-normalization-top50-mb128,2026-07-18T21:41:52.388734+08:00,large,fast-normalization-top50,openmp,openmp,16,2,2,0,10,50,128,0,dynamic,dynamic,64,bucket-parallel,dynamic,16,spread,cores,20024.775790050626,3421083,32434489,1384617,49685,206210,48,16,40749010,238428378,2449985,50,206209,0,1,105073213,4831,13185.808,2701.243,458.588,183.279,1194.412,935.634,1327.406,55.126,5681.65,19102.997,0.83697764635,0.247121005419,0.296935200991,0.232622928552,0.365894573589,0.597135213939,0.247121005419,0.234176671238,13699575145743775109,6859278833209133928,ok
20260718-213451847-large-fast-normalization-top50-mb128,2026-07-18T21:42:14.379768+08:00,large,fast-normalization-top50,openmp,openmp,48,2,2,0,10,50,128,0,dynamic,dynamic,64,bucket-parallel,dynamic,16,spread,cores,21990.890640299767,3421083,32434489,1384617,49685,206210,48,48,40749010,238428378,2449985,50,206209,0,1,105073213,4831,14346.709,3872.26,498.836,250.95,1010.696,668.59,1048.071,56.58,6429.863,21002.671,0.83697764635,0.247121005419,0.296935200991,0.232622928552,0.365894573589,0.597135213939,0.247121005419,0.234176671238,13699575145743775109,6859278833209133928,ok
20260718-213451847-large-fast-normalization-top50-mb128,2026-07-18T21:42:38.873965+08:00,large,fast-normalization-top50,openmp,openmp,8,2,2,0,10,50,128,0,dynamic,dynamic,64,bucket-parallel,dynamic,16,spread,cores,24494.05208788812,3421083,32434489,1384617,49685,206210,48,8,40749010,238428378,2449985,50,206209,0,1,105073213,4831,14282.958,3830.67,532.225,243.278,2174.937,1833.294,2702.981,53.14,9240.813,23701.214,0.83697764635,0.247121005419,0.296935200991,0.232622928552,0.365894573589,0.597135213939,0.247121005419,0.234176671238,13699575145743775109,6859278833209133928,ok
20260718-213451847-large-fast-normalization-top50-mb128,2026-07-18T21:42:59.165012+08:00,large,fast-normalization-top50,openmp,openmp,24,2,2,0,10,50,128,0,dynamic,dynamic,64,bucket-parallel,dynamic,16,spread,cores,20290.90593382716,3421083,32434489,1384617,49685,206210,48,24,40749010,238428378,2449985,50,206209,0,1,105073213,4831,14143.265,2574.669,377.493,171.534,880.478,632.994,1118.019,52.928,4950.659,19320.692,0.83697764635,0.247121005419,0.296935200991,0.232622928552,0.365894573589,0.597135213939,0.247121005419,0.234176671238,13699575145743775109,6859278833209133928,ok
20260718-213451847-large-fast-normalization-top50-mb128,2026-07-18T21:43:20.746977+08:00,large,fast-normalization-top50,openmp,openmp,24,3,3,0,10,50,128,0,dynamic,dynamic,64,bucket-parallel,dynamic,16,spread,cores,21581.804262008518,3421083,32434489,1384617,49685,206210,48,24,40749010,238428378,2449985,50,206209,0,1,105073213,4831,14219.681,2801.236,383.91,172.105,886.73,639.398,1977.342,70.801,6049.217,20518.538,0.83697764635,0.247121005419,0.296935200991,0.232622928552,0.365894573589,0.597135213939,0.247121005419,0.234176671238,13699575145743775109,6859278833209133928,ok
20260718-213451847-large-fast-normalization-top50-mb128,2026-07-18T21:43:43.136999+08:00,large,fast-normalization-top50,openmp,openmp,48,3,3,0,10,50,128,0,dynamic,dynamic,64,bucket-parallel,dynamic,16,spread,cores,22389.86646104604,3421083,32434489,1384617,49685,206210,48,48,40749010,238428378,2449985,50,206209,0,1,105073213,4831,14757.321,4099.457,478.015,212.047,981.96,701.218,818.18,54.835,6377.612,21374.724,0.83697764635,0.247121005419,0.296935200991,0.232622928552,0.365894573589,0.597135213939,0.247121005419,0.234176671238,13699575145743775109,6859278833209133928,ok
