"run_id","timestamp","dataset","algorithm_profile","version","mode","threads","repeat","run","warmup","top_k","max_neighbors","popular_fallback","schedule","cooccur_schedule","cooccur_chunk","recommend_schedule","recommend_chunk","orders","prior_rows","train_rows","products","users","unique_pairs","pair_events","graph_edge_entries","max_degree","active_users","candidate_shortage_users","empty_candidate_users","total_candidates","max_candidates","load_ms","cooccur_compute_ms","merge_ms","normalization_ms","adjacency_ms","truncate_ms","recommend_ms","evaluate_ms","algorithm_ms","end_to_end_ms","hit_rate","recall","cooccur_checksum","recommendation_checksum","status"
"20260717-205106-large-fast-normalization-top50","2026-07-17T20:51:48.3581463+08:00","large","fast-normalization-topN","serial","serial","1","1","1","0","10","50","0","none","none","64","none","16","3421083","32434489","1384617","49685","206210","40749010","238428378","2449985","50","206209","0","1","105073213","4831","15059","10667","0","1545","8469","6635","6936","0","26072","41131","0.83697764635","0.296935200991","13699575145743775109","6859278833209133928","ok"
"20260717-205106-large-fast-normalization-top50","2026-07-17T20:52:19.8687888+08:00","large","fast-normalization-topN","openmp","openmp","8","1","1","0","10","50","0","dynamic","dynamic","64","dynamic","16","3421083","32434489","1384617","49685","206210","40749010","238428378","2449985","50","206209","0","1","105073213","4831","14461","2786","3839","1561","8648","6632","1222","7","16495","31045","0.83697764635","0.296935200991","13699575145743775109","6859278833209133928","ok"
