run_id,timestamp,dataset,algorithm_profile,version,mode,threads,repeat,run,warmup,top_k,max_neighbors,popular_fallback,schedule,cooccur_schedule,cooccur_chunk,recommend_schedule,recommend_chunk,proc_bind,places,runner_elapsed_ms,orders,prior_rows,train_rows,products,users,hardware_threads,omp_max_threads,unique_pairs,pair_events,graph_edge_entries,max_degree,active_users,candidate_shortage_users,empty_candidate_users,total_candidates,max_candidates,load_ms,cooccur_compute_ms,merge_ms,normalization_ms,adjacency_ms,truncate_ms,recommend_ms,evaluate_ms,algorithm_ms,end_to_end_ms,hit_rate,precision,recall,f1,ndcg,mrr,micro_precision,micro_recall,cooccur_checksum,recommendation_checksum,status
20260718-152314513-small-fast-normalization-full,2026-07-18T15:23:16.095140+08:00,small,fast-normalization-full,openmp,openmp,24,2,2,0,10,0,0,dynamic,dynamic,64,dynamic,16,spread,cores,57.604486122727394,2995,26575,1327,6170,201,48,24,129071,180902,258142,1352,200,1,1,483266,4492,19.815,7.289,11.446,0.377,4.847,0.0,7.913,0.071,31.494,52.504,0.8515625,0.25703125,0.286378848587,0.238231539104,0.348239552933,0.563891989087,0.251770259638,0.241145440844,18436125889662285428,2830345476833032702,ok
20260718-152314513-small-fast-normalization-full,2026-07-18T15:23:16.151743+08:00,small,fast-normalization-full,openmp,openmp,16,2,2,0,10,0,0,dynamic,dynamic,64,dynamic,16,spread,cores,56.47705169394612,2995,26575,1327,6170,201,48,16,129071,180902,258142,1352,200,1,1,483266,4492,19.613,7.067,10.157,1.049,4.839,0.0,8.793,0.071,30.856,51.184,0.8515625,0.25703125,0.286378848587,0.238231539104,0.348239552933,0.563891989087,0.251770259638,0.241145440844,18436125889662285428,2830345476833032702,ok
20260718-152314513-small-fast-normalization-full,2026-07-18T15:23:16.215442+08:00,small,fast-normalization-full,openmp,openmp,32,2,2,0,10,0,0,dynamic,dynamic,64,dynamic,16,spread,cores,63.5790410451591,2995,26575,1327,6170,201,48,32,129071,180902,258142,1352,200,1,1,483266,4492,20.32,7.956,12.872,0.407,6.591,0.0,9.146,0.081,36.564,58.336,0.8515625,0.25703125,0.286378848587,0.238231539104,0.348239552933,0.563891989087,0.251770259638,0.241145440844,18436125889662285428,2830345476833032702,ok
20260718-152314513-small-fast-normalization-full,2026-07-18T15:23:16.278812+08:00,small,fast-normalization-full,openmp,openmp,48,2,2,0,10,0,0,dynamic,dynamic,64,dynamic,16,spread,cores,63.23032081127167,2995,26575,1327,6170,201,48,48,129071,180902,258142,1352,200,1,1,483266,4492,19.733,6.951,8.702,0.672,12.828,0.0,4.851,0.08,33.333,57.365,0.8515625,0.25703125,0.286378848587,0.238231539104,0.348239552933,0.563891989087,0.251770259638,0.241145440844,18436125889662285428,2830345476833032702,ok
20260718-152314513-small-fast-normalization-full,2026-07-18T15:23:16.332109+08:00,small,fast-normalization-full,openmp,openmp,12,2,2,0,10,0,0,dynamic,dynamic,64,dynamic,16,spread,cores,53.17879421636462,2995,26575,1327,6170,201,48,12,129071,180902,258142,1352,200,1,1,483266,4492,20.27,7.822,5.744,0.999,5.247,0.0,8.558,0.066,27.371,48.245,0.8515625,0.25703125,0.286378848587,0.238231539104,0.348239552933,0.563891989087,0.251770259638,0.241145440844,18436125889662285428,2830345476833032702,ok
20260718-152314513-small-fast-normalization-full,2026-07-18T15:23:16.413595+08:00,small,fast-normalization-full,openmp,openmp,2,2,2,0,10,0,0,dynamic,dynamic,64,dynamic,16,spread,cores,81.37489389628172,2995,26575,1327,6170,201,48,2,129071,180902,258142,1352,200,1,1,483266,4492,19.613,14.748,6.507,3.133,16.897,0.0,18.872,0.065,57.024,76.825,0.8515625,0.25703125,0.286378848587,0.238231539104,0.348239552933,0.563891989087,0.251770259638,0.241145440844,18436125889662285428,2830345476833032702,ok
20260718-152314513-small-fast-normalization-full,2026-07-18T15:23:16.470657+08:00,small,fast-normalization-full,openmp,openmp,8,2,2,0,10,0,0,dynamic,dynamic,64,dynamic,16,spread,cores,56.95197358727455,2995,26575,1327,6170,201,48,8,129071,180902,258142,1352,200,1,1,483266,4492,19.528,6.569,8.019,1.121,5.723,0.0,11.764,0.066,32.074,52.052,0.8515625,0.25703125,0.286378848587,0.238231539104,0.348239552933,0.563891989087,0.251770259638,0.241145440844,18436125889662285428,2830345476833032702,ok
20260718-152314513-small-fast-normalization-full,2026-07-18T15:23:16.540088+08:00,small,fast-normalization-full,openmp,openmp,4,2,2,0,10,0,0,dynamic,dynamic,64,dynamic,16,spread,cores,69.3202237598598,2995,26575,1327,6170,201,48,4,129071,180902,258142,1352,200,1,1,483266,4492,19.737,8.86,4.705,1.848,9.284,0.0,22.02,0.068,44.869,64.879,0.8515625,0.25703125,0.286378848587,0.238231539104,0.348239552933,0.563891989087,0.251770259638,0.241145440844,18436125889662285428,2830345476833032702,ok
20260718-152314513-small-fast-normalization-full,2026-07-18T15:23:16.634889+08:00,small,fast-normalization-full,openmp,openmp,1,2,2,0,10,0,0,dynamic,dynamic,64,dynamic,16,spread,cores,94.69657717272639,2995,26575,1327,6170,201,48,1,129071,180902,258142,1352,200,1,1,483266,4492,19.194,13.24,5.73,2.859,28.797,0.0,24.021,0.064,71.788,91.166,0.8515625,0.25703125,0.286378848587,0.238231539104,0.348239552933,0.563891989087,0.251770259638,0.241145440844,18436125889662285428,2830345476833032702,ok
20260718-152314513-small-fast-normalization-full,2026-07-18T15:23:16.709516+08:00,small,fast-normalization-full,openmp,openmp,4,3,3,0,10,0,0,dynamic,dynamic,64,dynamic,16,spread,cores,74.49490576982498,2995,26575,1327,6170,201,48,4,129071,180902,258142,1352,200,1,1,483266,4492,19.197,11.771,7.243,1.864,9.343,0.0,21.9,0.064,50.257,69.731,0.8515625,0.25703125,0.286378848587,0.238231539104,0.348239552933,0.563891989087,0.251770259638,0.241145440844,18436125889662285428,2830345476833032702,ok
20260718-152314513-small-fast-normalization-full,2026-07-18T15:23:16.771002+08:00,small,fast-normalization-full,openmp,openmp,32,3,3,0,10,0,0,dynamic,dynamic,64,dynamic,16,spread,cores,61.36521603912115,2995,26575,1327,6170,201,48,32,129071,180902,258142,1352,200,1,1,483266,4492,19.445,7.881,13.098,0.421,7.111,0.0,6.983,0.089,35.073,55.861,0.8515625,0.25703125,0.286378848587,0.238231539104,0.348239552933,0.563891989087,0.251770259638,0.241145440844,18436125889662285428,2830345476833032702,ok
20260718-152314513-small-fast-normalization-full,2026-07-18T15:23:16.845910+08:00,small,fast-normalization-full,openmp,openmp,48,3,3,0,10,0,0,dynamic,dynamic,64,dynamic,16,spread,cores,74.77980200201273,2995,26575,1327,6170,201,48,48,129071,180902,258142,1352,200,1,1,483266,4492,19.977,13.77,8.644,0.405,12.932,0.0,7.992,0.082,43.338,67.572,0.8515625,0.25703125,0.286378848587,0.238231539104,0.348239552933,0.563891989087,0.251770259638,0.241145440844,18436125889662285428,2830345476833032702,ok
20260718-152314513-small-fast-normalization-full,2026-07-18T15:23:16.907162+08:00,small,fast-normalization-full,openmp,openmp,12,3,3,0,10,0,0,dynamic,dynamic,64,dynamic,16,spread,cores,61.127868946641684,2995,26575,1327,6170,201,48,12,129071,180902,258142,1352,200,1,1,483266,4492,20.325,10.766,9.322,1.009,4.918,0.0,9.804,0.067,34.811,55.675,0.8515625,0.25703125,0.286378848587,0.238231539104,0.348239552933,0.563891989087,0.251770259638,0.241145440844,18436125889662285428,2830345476833032702,ok
20260718-152314513-small-fast-normalization-full,2026-07-18T15:23:16.966561+08:00,small,fast-normalization-full,openmp,openmp,8,3,3,0,10,0,0,dynamic,dynamic,64,dynamic,16,spread,cores,59.280198998749256,2995,26575,1327,6170,201,48,8,129071,180902,258142,1352,200,1,1,483266,4492,19.65,7.566,7.989,1.127,5.749,0.0,12.846,0.066,34.15,54.225,0.8515625,0.25703125,0.286378848587,0.238231539104,0.348239552933,0.563891989087,0.251770259638,0.241145440844,18436125889662285428,2830345476833032702,ok
20260718-152314513-small-fast-normalization-full,2026-07-18T15:23:17.021716+08:00,small,fast-normalization-full,openmp,openmp,16,3,3,0,10,0,0,dynamic,dynamic,64,dynamic,16,spread,cores,55.03667099401355,2995,26575,1327,6170,201,48,16,129071,180902,258142,1352,200,1,1,483266,4492,19.397,6.643,10.064,0.907,4.7,0.0,8.041,0.069,29.449,49.72,0.8515625,0.25703125,0.286378848587,0.238231539104,0.348239552933,0.563891989087,0.251770259638,0.241145440844,18436125889662285428,2830345476833032702,ok
20260718-152314513-small-fast-normalization-full,2026-07-18T15:23:17.117359+08:00,small,fast-normalization-full,openmp,openmp,1,3,3,0,10,0,0,dynamic,dynamic,64,dynamic,16,spread,cores,95.52717721089721,2995,26575,1327,6170,201,48,1,129071,180902,258142,1352,200,1,1,483266,4492,20.27,12.974,5.731,2.797,28.821,0.0,23.912,0.065,71.438,91.888,0.8515625,0.25703125,0.286378848587,0.238231539104,0.348239552933,0.563891989087,0.251770259638,0.241145440844,18436125889662285428,2830345476833032702,ok
20260718-152314513-small-fast-normalization-full,2026-07-18T15:23:17.169391+08:00,small,fast-normalization-full,openmp,openmp,24,3,3,0,10,0,0,dynamic,dynamic,64,dynamic,16,spread,cores,51.916783675551414,2995,26575,1327,6170,201,48,24,129071,180902,258142,1352,200,1,1,483266,4492,19.072,6.103,11.415,0.372,4.416,0.0,4.955,0.07,26.889,46.784,0.8515625,0.25703125,0.286378848587,0.238231539104,0.348239552933,0.563891989087,0.251770259638,0.241145440844,18436125889662285428,2830345476833032702,ok
20260718-152314513-small-fast-normalization-full,2026-07-18T15:23:17.251052+08:00,small,fast-normalization-full,openmp,openmp,2,3,3,0,10,0,0,dynamic,dynamic,64,dynamic,16,spread,cores,81.53385808691382,2995,26575,1327,6170,201,48,2,129071,180902,258142,1352,200,1,1,483266,4492,19.61,15.062,6.658,3.22,16.996,0.0,18.417,0.067,57.134,76.936,0.8515625,0.25703125,0.286378848587,0.238231539104,0.348239552933,0.563891989087,0.251770259638,0.241145440844,18436125889662285428,2830345476833032702,ok
