run_id,timestamp,dataset,algorithm_profile,version,mode,threads,repeat,run,warmup,top_k,max_neighbors,popular_fallback,schedule,cooccur_schedule,cooccur_chunk,recommend_schedule,recommend_chunk,proc_bind,places,runner_elapsed_ms,orders,prior_rows,train_rows,products,users,hardware_threads,omp_max_threads,unique_pairs,pair_events,graph_edge_entries,max_degree,active_users,candidate_shortage_users,empty_candidate_users,total_candidates,max_candidates,load_ms,cooccur_compute_ms,merge_ms,normalization_ms,adjacency_ms,truncate_ms,recommend_ms,evaluate_ms,algorithm_ms,end_to_end_ms,hit_rate,precision,recall,f1,ndcg,mrr,micro_precision,micro_recall,cooccur_checksum,recommendation_checksum,status
20260718-152600213-medium-fast-normalization-top50,2026-07-18T15:26:26.628153+08:00,medium,fast-normalization-top50,openmp,openmp,16,1,1,0,10,50,0,dynamic,dynamic,64,dynamic,16,spread,cores,869.7224631905556,81832,761750,33782,29330,5001,48,16,2612645,5535466,1052186,50,5000,0,1,4794337,4955,336.989,97.038,208.079,10.136,68.566,52.992,97.53,1.386,471.213,810.735,0.84125,0.257125,0.308845818812,0.242896174137,0.376832667254,0.601144965278,0.257125,0.243561660056,14472467716660838659,10638739464929963357,ok
20260718-152600213-medium-fast-normalization-top50,2026-07-18T15:26:27.582800+08:00,medium,fast-normalization-top50,openmp,openmp,24,2,2,0,10,50,0,dynamic,dynamic,64,dynamic,16,spread,cores,954.5037378557026,81832,761750,33782,29330,5001,48,24,2612645,5535466,1052186,50,5000,0,1,4794337,4955,330.963,235.276,222.247,8.468,50.454,36.58,52.522,1.37,560.499,894.015,0.84125,0.257125,0.308845818812,0.242896174137,0.376832667254,0.601144965278,0.257125,0.243561660056,14472467716660838659,10638739464929963357,ok
20260718-152600213-medium-fast-normalization-top50,2026-07-18T15:26:28.472429+08:00,medium,fast-normalization-top50,openmp,openmp,16,2,2,0,10,50,0,dynamic,dynamic,64,dynamic,16,spread,cores,889.5043530501425,81832,761750,33782,29330,5001,48,16,2612645,5535466,1052186,50,5000,0,1,4794337,4955,341.203,98.301,220.43,10.062,68.502,53.002,98.853,1.399,486.086,829.546,0.84125,0.257125,0.308845818812,0.242896174137,0.376832667254,0.601144965278,0.257125,0.243561660056,14472467716660838659,10638739464929963357,ok
20260718-152600213-medium-fast-normalization-top50,2026-07-18T15:26:29.290603+08:00,medium,fast-normalization-top50,openmp,openmp,32,2,2,0,10,50,0,dynamic,dynamic,64,dynamic,16,spread,cores,818.0451858788729,81832,761750,33782,29330,5001,48,32,2612645,5535466,1052186,50,5000,0,1,4794337,4955,334.978,83.666,233.206,10.053,52.737,33.279,46.376,1.717,415.984,754.431,0.84125,0.257125,0.308845818812,0.242896174137,0.376832667254,0.601144965278,0.257125,0.243561660056,14472467716660838659,10638739464929963357,ok
20260718-152600213-medium-fast-normalization-top50,2026-07-18T15:26:30.134307+08:00,medium,fast-normalization-top50,openmp,openmp,48,2,2,0,10,50,0,dynamic,dynamic,64,dynamic,16,spread,cores,843.5782301239669,81832,761750,33782,29330,5001,48,48,2612645,5535466,1052186,50,5000,0,1,4794337,4955,328.332,117.229,244.875,11.646,54.833,28.372,24.542,1.714,441.478,775.126,0.84125,0.257125,0.308845818812,0.242896174137,0.376832667254,0.601144965278,0.257125,0.243561660056,14472467716660838659,10638739464929963357,ok
20260718-152600213-medium-fast-normalization-top50,2026-07-18T15:26:31.062687+08:00,medium,fast-normalization-top50,openmp,openmp,12,2,2,0,10,50,0,dynamic,dynamic,64,dynamic,16,spread,cores,928.2531659118831,81832,761750,33782,29330,5001,48,12,2612645,5535466,1052186,50,5000,0,1,4794337,4955,329.074,169.746,205.986,11.978,88.366,69.849,74.346,1.385,538.444,870.428,0.84125,0.257125,0.308845818812,0.242896174137,0.376832667254,0.601144965278,0.257125,0.243561660056,14472467716660838659,10638739464929963357,ok
20260718-152600213-medium-fast-normalization-top50,2026-07-18T15:26:32.578470+08:00,medium,fast-normalization-top50,openmp,openmp,2,2,2,0,10,50,0,dynamic,dynamic,64,dynamic,16,spread,cores,1515.6596759334207,81832,761750,33782,29330,5001,48,2,2612645,5535466,1052186,50,5000,0,1,4794337,4955,337.301,358.141,99.305,57.475,478.779,405.074,207.468,1.469,1143.692,1483.526,0.84125,0.257125,0.308845818812,0.242896174137,0.376832667254,0.601144965278,0.257125,0.243561660056,14472467716660838659,10638739464929963357,ok
20260718-152600213-medium-fast-normalization-top50,2026-07-18T15:26:33.519880+08:00,medium,fast-normalization-top50,openmp,openmp,8,2,2,0,10,50,0,dynamic,dynamic,64,dynamic,16,spread,cores,941.270655952394,81832,761750,33782,29330,5001,48,8,2612645,5535466,1052186,50,5000,0,1,4794337,4955,329.966,123.639,185.282,16.853,127.726,103.124,116.345,1.381,552.992,885.599,0.84125,0.257125,0.308845818812,0.242896174137,0.376832667254,0.601144965278,0.257125,0.243561660056,14472467716660838659,10638739464929963357,ok
20260718-152600213-medium-fast-normalization-top50,2026-07-18T15:26:34.798003+08:00,medium,fast-normalization-top50,openmp,openmp,4,2,2,0,10,50,0,dynamic,dynamic,64,dynamic,16,spread,cores,1278.0008357949555,81832,761750,33782,29330,5001,48,4,2612645,5535466,1052186,50,5000,0,1,4794337,4955,334.333,226.912,143.797,31.74,249.637,203.984,267.493,1.385,887.838,1224.759,0.84125,0.257125,0.308845818812,0.242896174137,0.376832667254,0.601144965278,0.257125,0.243561660056,14472467716660838659,10638739464929963357,ok
20260718-152600213-medium-fast-normalization-top50,2026-07-18T15:26:36.811043+08:00,medium,fast-normalization-top50,openmp,openmp,1,2,2,0,10,50,0,dynamic,dynamic,64,dynamic,16,spread,cores,2012.9154101014137,81832,761750,33782,29330,5001,48,1,2612645,5535466,1052186,50,5000,0,1,4794337,4955,334.379,330.938,77.281,93.653,954.011,830.244,285.328,1.378,1647.558,1983.837,0.84125,0.257125,0.308845818812,0.242896174137,0.376832667254,0.601144965278,0.257125,0.243561660056,14472467716660838659,10638739464929963357,ok
20260718-152600213-medium-fast-normalization-top50,2026-07-18T15:26:38.112513+08:00,medium,fast-normalization-top50,openmp,openmp,4,3,3,0,10,50,0,dynamic,dynamic,64,dynamic,16,spread,cores,1301.3286078348756,81832,761750,33782,29330,5001,48,4,2612645,5535466,1052186,50,5000,0,1,4794337,4955,340.378,237.103,150.524,31.679,249.768,204.058,267.876,1.391,905.271,1248.158,0.84125,0.257125,0.308845818812,0.242896174137,0.376832667254,0.601144965278,0.257125,0.243561660056,14472467716660838659,10638739464929963357,ok
20260718-152600213-medium-fast-normalization-top50,2026-07-18T15:26:38.934637+08:00,medium,fast-normalization-top50,openmp,openmp,32,3,3,0,10,50,0,dynamic,dynamic,64,dynamic,16,spread,cores,821.9980630092323,81832,761750,33782,29330,5001,48,32,2612645,5535466,1052186,50,5000,0,1,4794337,4955,338.001,87.6,232.553,9.696,50.449,33.951,47.08,1.726,417.683,758.993,0.84125,0.257125,0.308845818812,0.242896174137,0.376832667254,0.601144965278,0.257125,0.243561660056,14472467716660838659,10638739464929963357,ok
20260718-152600213-medium-fast-normalization-top50,2026-07-18T15:26:39.795086+08:00,medium,fast-normalization-top50,openmp,openmp,48,3,3,0,10,50,0,dynamic,dynamic,64,dynamic,16,spread,cores,860.325915273279,81832,761750,33782,29330,5001,48,48,2612645,5535466,1052186,50,5000,0,1,4794337,4955,336.117,120.761,241.58,10.112,61.985,29.14,24.611,1.719,448.937,790.388,0.84125,0.257125,0.308845818812,0.242896174137,0.376832667254,0.601144965278,0.257125,0.243561660056,14472467716660838659,10638739464929963357,ok
20260718-152600213-medium-fast-normalization-top50,2026-07-18T15:26:40.673726+08:00,medium,fast-normalization-top50,openmp,openmp,12,3,3,0,10,50,0,dynamic,dynamic,64,dynamic,16,spread,cores,878.5140486434102,81832,761750,33782,29330,5001,48,12,2612645,5535466,1052186,50,5000,0,1,4794337,4955,331.403,117.596,207.379,11.872,87.677,69.792,73.494,1.37,486.146,820.704,0.84125,0.257125,0.308845818812,0.242896174137,0.376832667254,0.601144965278,0.257125,0.243561660056,14472467716660838659,10638739464929963357,ok
20260718-152600213-medium-fast-normalization-top50,2026-07-18T15:26:41.611470+08:00,medium,fast-normalization-top50,openmp,openmp,8,3,3,0,10,50,0,dynamic,dynamic,64,dynamic,16,spread,cores,937.6190695911646,81832,761750,33782,29330,5001,48,8,2612645,5535466,1052186,50,5000,0,1,4794337,4955,337.962,121.477,178.762,16.711,129.068,104.306,112.316,1.385,541.624,882.203,0.84125,0.257125,0.308845818812,0.242896174137,0.376832667254,0.601144965278,0.257125,0.243561660056,14472467716660838659,10638739464929963357,ok
20260718-152600213-medium-fast-normalization-top50,2026-07-18T15:26:42.485575+08:00,medium,fast-normalization-top50,openmp,openmp,16,3,3,0,10,50,0,dynamic,dynamic,64,dynamic,16,spread,cores,873.9676028490067,81832,761750,33782,29330,5001,48,16,2612645,5535466,1052186,50,5000,0,1,4794337,4955,334.872,96.831,213.569,9.964,68.277,52.85,96.685,1.371,475.361,812.461,0.84125,0.257125,0.308845818812,0.242896174137,0.376832667254,0.601144965278,0.257125,0.243561660056,14472467716660838659,10638739464929963357,ok
20260718-152600213-medium-fast-normalization-top50,2026-07-18T15:26:44.474837+08:00,medium,fast-normalization-top50,openmp,openmp,1,3,3,0,10,50,0,dynamic,dynamic,64,dynamic,16,spread,cores,1989.12212299183,81832,761750,33782,29330,5001,48,1,2612645,5535466,1052186,50,5000,0,1,4794337,4955,333.709,329.804,77.433,93.814,935.098,810.952,281.706,1.378,1624.042,1959.644,0.84125,0.257125,0.308845818812,0.242896174137,0.376832667254,0.601144965278,0.257125,0.243561660056,14472467716660838659,10638739464929963357,ok
20260718-152600213-medium-fast-normalization-top50,2026-07-18T15:26:45.281799+08:00,medium,fast-normalization-top50,openmp,openmp,24,3,3,0,10,50,0,dynamic,dynamic,64,dynamic,16,spread,cores,806.8357678130269,81832,761750,33782,29330,5001,48,24,2612645,5535466,1052186,50,5000,0,1,4794337,4955,333.462,86.471,218.426,10.859,54.35,37.135,50.622,1.374,409.868,745.842,0.84125,0.257125,0.308845818812,0.242896174137,0.376832667254,0.601144965278,0.257125,0.243561660056,14472467716660838659,10638739464929963357,ok
20260718-152600213-medium-fast-normalization-top50,2026-07-18T15:26:46.794708+08:00,medium,fast-normalization-top50,openmp,openmp,2,3,3,0,10,50,0,dynamic,dynamic,64,dynamic,16,spread,cores,1512.7845769748092,81832,761750,33782,29330,5001,48,2,2612645,5535466,1052186,50,5000,0,1,4794337,4955,326.468,362.765,98.058,57.766,479.285,405.293,211.944,1.489,1152.053,1481.05,0.84125,0.257125,0.308845818812,0.242896174137,0.376832667254,0.601144965278,0.257125,0.243561660056,14472467716660838659,10638739464929963357,ok
