"run_id","timestamp","dataset","algorithm_profile","version","mode","threads","repeat","run","warmup","top_k","max_neighbors","popular_fallback","schedule","cooccur_schedule","cooccur_chunk","recommend_schedule","recommend_chunk","orders","prior_rows","train_rows","products","users","hardware_threads","omp_max_threads","unique_pairs","pair_events","graph_edge_entries","max_degree","active_users","candidate_shortage_users","empty_candidate_users","total_candidates","max_candidates","load_ms","cooccur_compute_ms","merge_ms","normalization_ms","adjacency_ms","truncate_ms","recommend_ms","evaluate_ms","algorithm_ms","end_to_end_ms","hit_rate","precision","recall","f1","ndcg","mrr","micro_precision","micro_recall","cooccur_checksum","recommendation_checksum","status"
"20260718-004021205-medium-fast-normalization-full","2026-07-18T00:40:31.8233684+08:00","medium","fast-normalization-full","serial","serial","1","1","1","0","10","0","0","none","none","64","none","16","81832","761750","33782","29330","5001","16","16","2612645","5535466","5225290","13996","5000","0","1","83335836","26075","659","420","0","132","751","0","8449","2","9620","10281","0.8428125","0.25975","0.31472267698","0.246614240794","0.377202282017","0.593036334325","0.25975","0.246048191345","14472467716660838659","17408454852844037599","ok"
"20260718-004021205-medium-fast-normalization-full","2026-07-18T00:40:34.9834374+08:00","medium","fast-normalization-full","openmp","openmp","8","1","1","0","10","0","0","dynamic","dynamic","64","dynamic","16","81832","761750","33782","29330","5001","16","8","2612645","5535466","5225290","13996","5000","0","1","83335836","26075","596","90","197","129","755","0","1374","9","2416","3042","0.8428125","0.25975","0.31472267698","0.246614240794","0.377202282017","0.593036334325","0.25975","0.246048191345","14472467716660838659","17408454852844037599","ok"
