dataset,algorithm_profile,version,mode,threads,top_k,max_neighbors,cooccur_schedule,cooccur_chunk,recommend_schedule,recommend_chunk,runs,median_load_ms,min_load_ms,max_load_ms,stdev_load_ms,median_cooccur_compute_ms,min_cooccur_compute_ms,max_cooccur_compute_ms,stdev_cooccur_compute_ms,median_merge_ms,min_merge_ms,max_merge_ms,stdev_merge_ms,median_normalization_ms,min_normalization_ms,max_normalization_ms,stdev_normalization_ms,median_adjacency_ms,min_adjacency_ms,max_adjacency_ms,stdev_adjacency_ms,median_truncate_ms,min_truncate_ms,max_truncate_ms,stdev_truncate_ms,median_recommend_ms,min_recommend_ms,max_recommend_ms,stdev_recommend_ms,median_evaluate_ms,min_evaluate_ms,max_evaluate_ms,stdev_evaluate_ms,median_algorithm_ms,min_algorithm_ms,max_algorithm_ms,stdev_algorithm_ms,median_end_to_end_ms,min_end_to_end_ms,max_end_to_end_ms,stdev_end_to_end_ms,speedup,efficiency,graph_edge_entries,max_degree,active_users,candidate_shortage_users,empty_candidate_users,total_candidates,max_candidates,hit_rate,recall,cooccur_checksum,recommendation_checksum
medium,fast-normalization-topN,openmp,openmp,8,10,20,static,64,static,16,3,357.0,333.0,374.0,20.5993527406405,72.0,63.0,77.0,7.094598884597588,159.0,155.0,166.0,5.5677643628300215,91.0,87.0,112.0,13.428824718989125,462.0,450.0,472.0,11.015141094572204,335.0,326.0,339.0,6.6583281184793925,32.0,21.0,34.0,7.0,0.0,0.0,0.0,0.0,710.0,706.0,747.0,22.60530911091463,1099.0,1049.0,1108.0,31.785741037976972,1.212676056338028,0.1515845070422535,512879,20,5000,0,1,2199930,2746,0.8403125,0.30534367814,14472467716660838659,12366360528550456351
medium,fast-normalization-topN,serial,serial,1,10,20,none,64,none,16,3,349.0,349.0,351.0,1.1547005383792515,282.0,281.0,307.0,14.730919862656235,0.0,0.0,0.0,0.0,80.0,78.0,86.0,4.163331998932265,442.0,441.0,460.0,10.692676621563626,347.0,340.0,365.0,12.897028081435403,133.0,123.0,138.0,7.637626158259733,0.0,0.0,0.0,0.0,861.0,846.0,900.0,27.874719729532707,1210.0,1195.0,1251.0,28.98850346832919,1.0,1.0,512879,20,5000,0,1,2199930,2746,0.8403125,0.30534367814,14472467716660838659,12366360528550456351
