run_id,timestamp,dataset,algorithm_profile,version,mode,threads,repeat,run,warmup,top_k,max_neighbors,popular_fallback,schedule,cooccur_schedule,cooccur_chunk,recommend_schedule,recommend_chunk,proc_bind,places,runner_elapsed_ms,orders,prior_rows,train_rows,products,users,hardware_threads,omp_max_threads,unique_pairs,pair_events,graph_edge_entries,max_degree,active_users,candidate_shortage_users,empty_candidate_users,total_candidates,max_candidates,load_ms,cooccur_compute_ms,merge_ms,normalization_ms,adjacency_ms,truncate_ms,recommend_ms,evaluate_ms,algorithm_ms,end_to_end_ms,hit_rate,precision,recall,f1,ndcg,mrr,micro_precision,micro_recall,cooccur_checksum,recommendation_checksum,status
20260718-152324081-small-fast-normalization-top50,2026-07-18T15:23:25.840246+08:00,small,fast-normalization-top50,openmp,openmp,24,2,2,0,10,50,0,dynamic,dynamic,64,dynamic,16,spread,cores,51.45964678376913,2995,26575,1327,6170,201,48,24,129071,180902,163199,50,200,1,1,150905,1985,19.861,6.482,11.219,0.48,5.543,2.336,2.344,0.073,25.588,46.495,0.84375,0.26328125,0.29056230148,0.243906905937,0.354670307241,0.563126240079,0.258064516129,0.247174076865,18436125889662285428,2935700278542294852,ok
20260718-152324081-small-fast-normalization-top50,2026-07-18T15:23:25.891349+08:00,small,fast-normalization-top50,openmp,openmp,16,2,2,0,10,50,0,dynamic,dynamic,64,dynamic,16,spread,cores,50.98105315119028,2995,26575,1327,6170,201,48,16,129071,180902,163199,50,200,1,1,150905,1985,19.517,6.986,9.889,1.156,6.121,2.472,2.414,0.067,25.412,45.737,0.84375,0.26328125,0.29056230148,0.243906905937,0.354670307241,0.563126240079,0.258064516129,0.247174076865,18436125889662285428,2935700278542294852,ok
20260718-152324081-small-fast-normalization-top50,2026-07-18T15:23:25.948731+08:00,small,fast-normalization-top50,openmp,openmp,32,2,2,0,10,50,0,dynamic,dynamic,64,dynamic,16,spread,cores,57.25525878369808,2995,26575,1327,6170,201,48,32,129071,180902,163199,50,200,1,1,150905,1985,20.31,6.927,12.63,0.448,6.401,1.827,3.612,0.082,29.57,51.217,0.84375,0.26328125,0.29056230148,0.243906905937,0.354670307241,0.563126240079,0.258064516129,0.247174076865,18436125889662285428,2935700278542294852,ok
20260718-152324081-small-fast-normalization-top50,2026-07-18T15:23:26.016792+08:00,small,fast-normalization-top50,openmp,openmp,48,2,2,0,10,50,0,dynamic,dynamic,64,dynamic,16,spread,cores,67.93342391029,2995,26575,1327,6170,201,48,48,129071,180902,163199,50,200,1,1,150905,1985,19.688,7.446,14.206,0.682,14.386,1.414,2.23,0.079,38.268,61.971,0.84375,0.26328125,0.29056230148,0.243906905937,0.354670307241,0.563126240079,0.258064516129,0.247174076865,18436125889662285428,2935700278542294852,ok
20260718-152324081-small-fast-normalization-top50,2026-07-18T15:23:26.069152+08:00,small,fast-normalization-top50,openmp,openmp,12,2,2,0,10,50,0,dynamic,dynamic,64,dynamic,16,spread,cores,52.24028509110212,2995,26575,1327,6170,201,48,12,129071,180902,163199,50,200,1,1,150905,1985,20.592,6.941,8.998,1.059,6.318,3.37,3.278,0.068,25.535,46.987,0.84375,0.26328125,0.29056230148,0.243906905937,0.354670307241,0.563126240079,0.258064516129,0.247174076865,18436125889662285428,2935700278542294852,ok
20260718-152324081-small-fast-normalization-top50,2026-07-18T15:23:26.145061+08:00,small,fast-normalization-top50,openmp,openmp,2,2,2,0,10,50,0,dynamic,dynamic,64,dynamic,16,spread,cores,75.79180505126715,2995,26575,1327,6170,201,48,2,129071,180902,163199,50,200,1,1,150905,1985,19.388,15.29,6.386,3.186,22.767,18.278,7.033,0.074,51.475,71.103,0.84375,0.26328125,0.29056230148,0.243906905937,0.354670307241,0.563126240079,0.258064516129,0.247174076865,18436125889662285428,2935700278542294852,ok
20260718-152324081-small-fast-normalization-top50,2026-07-18T15:23:26.196705+08:00,small,fast-normalization-top50,openmp,openmp,8,2,2,0,10,50,0,dynamic,dynamic,64,dynamic,16,spread,cores,51.52959795668721,2995,26575,1327,6170,201,48,8,129071,180902,163199,50,200,1,1,150905,1985,19.244,7.303,8.138,1.217,7.44,4.863,3.879,0.069,26.759,46.43,0.84375,0.26328125,0.29056230148,0.243906905937,0.354670307241,0.563126240079,0.258064516129,0.247174076865,18436125889662285428,2935700278542294852,ok
20260718-152324081-small-fast-normalization-top50,2026-07-18T15:23:26.259371+08:00,small,fast-normalization-top50,openmp,openmp,4,2,2,0,10,50,0,dynamic,dynamic,64,dynamic,16,spread,cores,62.54815822467208,2995,26575,1327,6170,201,48,4,129071,180902,163199,50,200,1,1,150905,1985,19.665,11.375,7.444,1.81,12.029,9.334,7.079,0.069,37.927,57.837,0.84375,0.26328125,0.29056230148,0.243906905937,0.354670307241,0.563126240079,0.258064516129,0.247174076865,18436125889662285428,2935700278542294852,ok
20260718-152324081-small-fast-normalization-top50,2026-07-18T15:23:26.347870+08:00,small,fast-normalization-top50,openmp,openmp,1,2,2,0,10,50,0,dynamic,dynamic,64,dynamic,16,spread,cores,88.38731702417135,2995,26575,1327,6170,201,48,1,129071,180902,163199,50,200,1,1,150905,1985,19.298,13.161,5.696,2.777,38.085,33.177,8.425,0.064,65.367,84.845,0.84375,0.26328125,0.29056230148,0.243906905937,0.354670307241,0.563126240079,0.258064516129,0.247174076865,18436125889662285428,2935700278542294852,ok
20260718-152324081-small-fast-normalization-top50,2026-07-18T15:23:26.407494+08:00,small,fast-normalization-top50,openmp,openmp,4,3,3,0,10,50,0,dynamic,dynamic,64,dynamic,16,spread,cores,59.47185819968581,2995,26575,1327,6170,201,48,4,129071,180902,163199,50,200,1,1,150905,1985,19.459,8.543,6.65,1.816,12.313,9.37,7.346,0.068,34.852,54.637,0.84375,0.26328125,0.29056230148,0.243906905937,0.354670307241,0.563126240079,0.258064516129,0.247174076865,18436125889662285428,2935700278542294852,ok
20260718-152324081-small-fast-normalization-top50,2026-07-18T15:23:26.466376+08:00,small,fast-normalization-top50,openmp,openmp,32,3,3,0,10,50,0,dynamic,dynamic,64,dynamic,16,spread,cores,58.74585220590234,2995,26575,1327,6170,201,48,32,129071,180902,163199,50,200,1,1,150905,1985,19.54,6.527,14.484,0.408,7.683,1.813,3.488,0.081,32.183,53.062,0.84375,0.26328125,0.29056230148,0.243906905937,0.354670307241,0.563126240079,0.258064516129,0.247174076865,18436125889662285428,2935700278542294852,ok
20260718-152324081-small-fast-normalization-top50,2026-07-18T15:23:26.537053+08:00,small,fast-normalization-top50,openmp,openmp,48,3,3,0,10,50,0,dynamic,dynamic,64,dynamic,16,spread,cores,70.55009994655848,2995,26575,1327,6170,201,48,48,129071,180902,163199,50,200,1,1,150905,1985,20.128,8.674,14.248,0.916,14.208,1.42,2.988,0.081,40.118,64.288,0.84375,0.26328125,0.29056230148,0.243906905937,0.354670307241,0.563126240079,0.258064516129,0.247174076865,18436125889662285428,2935700278542294852,ok
20260718-152324081-small-fast-normalization-top50,2026-07-18T15:23:26.584081+08:00,small,fast-normalization-top50,openmp,openmp,12,3,3,0,10,50,0,dynamic,dynamic,64,dynamic,16,spread,cores,46.9012139365077,2995,26575,1327,6170,201,48,12,129071,180902,163199,50,200,1,1,150905,1985,19.626,6.361,5.811,0.998,6.239,3.371,3.105,0.069,21.518,41.689,0.84375,0.26328125,0.29056230148,0.243906905937,0.354670307241,0.563126240079,0.258064516129,0.247174076865,18436125889662285428,2935700278542294852,ok
20260718-152324081-small-fast-normalization-top50,2026-07-18T15:23:26.636708+08:00,small,fast-normalization-top50,openmp,openmp,8,3,3,0,10,50,0,dynamic,dynamic,64,dynamic,16,spread,cores,52.51532094553113,2995,26575,1327,6170,201,48,8,129071,180902,163199,50,200,1,1,150905,1985,19.275,7.633,8.33,1.14,7.335,4.863,4.326,0.068,27.623,47.326,0.84375,0.26328125,0.29056230148,0.243906905937,0.354670307241,0.563126240079,0.258064516129,0.247174076865,18436125889662285428,2935700278542294852,ok
20260718-152324081-small-fast-normalization-top50,2026-07-18T15:23:26.686978+08:00,small,fast-normalization-top50,openmp,openmp,16,3,3,0,10,50,0,dynamic,dynamic,64,dynamic,16,spread,cores,50.16366206109524,2995,26575,1327,6170,201,48,16,129071,180902,163199,50,200,1,1,150905,1985,19.735,6.754,10.078,0.908,5.397,2.43,2.135,0.069,24.364,44.728,0.84375,0.26328125,0.29056230148,0.243906905937,0.354670307241,0.563126240079,0.258064516129,0.247174076865,18436125889662285428,2935700278542294852,ok
20260718-152324081-small-fast-normalization-top50,2026-07-18T15:23:26.777626+08:00,small,fast-normalization-top50,openmp,openmp,1,3,3,0,10,50,0,dynamic,dynamic,64,dynamic,16,spread,cores,90.52573423832655,2995,26575,1327,6170,201,48,1,129071,180902,163199,50,200,1,1,150905,1985,20.402,13.35,5.754,2.86,38.65,33.65,8.52,0.064,66.275,86.857,0.84375,0.26328125,0.29056230148,0.243906905937,0.354670307241,0.563126240079,0.258064516129,0.247174076865,18436125889662285428,2935700278542294852,ok
20260718-152324081-small-fast-normalization-top50,2026-07-18T15:23:26.829815+08:00,small,fast-normalization-top50,openmp,openmp,24,3,3,0,10,50,0,dynamic,dynamic,64,dynamic,16,spread,cores,52.0749120041728,2995,26575,1327,6170,201,48,24,129071,180902,163199,50,200,1,1,150905,1985,19.243,6.877,11.604,0.469,6.1,2.243,1.918,0.065,26.5,46.94,0.84375,0.26328125,0.29056230148,0.243906905937,0.354670307241,0.563126240079,0.258064516129,0.247174076865,18436125889662285428,2935700278542294852,ok
20260718-152324081-small-fast-normalization-top50,2026-07-18T15:23:26.906054+08:00,small,fast-normalization-top50,openmp,openmp,2,3,3,0,10,50,0,dynamic,dynamic,64,dynamic,16,spread,cores,76.11062284559011,2995,26575,1327,6170,201,48,2,129071,180902,163199,50,200,1,1,150905,1985,19.801,14.955,6.568,3.317,23.03,18.392,6.832,0.068,51.386,71.422,0.84375,0.26328125,0.29056230148,0.243906905937,0.354670307241,0.563126240079,0.258064516129,0.247174076865,18436125889662285428,2935700278542294852,ok
